stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code
8350 9,,下志土知,,32.9753893,131.339861,8350 9,,0,,,,
8351 9,,下井手,,32.9776703,131.3369316,8351 9,,0,,,,
8352 9,,相原,,32.981248,131.3312178,8352 9,,0,,,,
8353 9,,松尾,,32.9832965,131.3264451,8353 9,,0,,,,
8354 9,,上坂田新橋,,32.9861419,131.3177714,8354 9,,0,,,,
8355 9,,農協前,,32.9868045,131.313236,8355 9,,0,,,,
8356 9,,宮城台小学校入口,,32.9859018,131.3109861,8356 9,,0,,,,
8357 9,,炭竈,,32.986412,131.307083,8357 9,,0,,,,
8358 9,,中高,,32.9879126,131.3034102,8358 9,,0,,,,
8359 9,,刈小野,,32.989647,131.301758,8359 9,,0,,,,
8360 9,,上市用,,32.9739499,131.3469248,8360 9,,0,,,,
8361 9,,平園,,32.97089,131.345978,8361 9,,0,,,,
8362 9,,大畑入口,,32.9699045,131.3406387,8362 9,,0,,,,
8363 9,,平原,,32.9717238,131.3356775,8363 9,,0,,,,
8364 9,,石田,,32.9715463,131.3304814,8364 9,,0,,,,
8365 9,,才神橋,,32.9740607,131.3253083,8365 9,,0,,,,
8366 9,,中の迫,,32.9708318,131.3207083,8366 9,,0,,,,
8367 9,,草ヶ代,,32.9712791,131.3136183,8367 9,,0,,,,
8368 9,,徳尾,,32.9759424,131.308792,8368 9,,0,,,,
8369 9,,栗戸,,32.9734592,131.2946572,8369 9,,0,,,,
8370 9,,久保入口,,32.97477,131.2908954,8370 9,,0,,,,
8371 9,,久保,,32.974033,131.285889,8371 9,,0,,,,
8381 9,,下木,,32.970715,131.389236,8381 9,,0,,,,
8382 9,,三砂,,32.9700297,131.3874472,8382 9,,0,,,,
8383 9,,上三砂,,32.9715356,131.3862685,8383 9,,0,,,,
8458 9,,桑畑,,33.0660796,131.3676847,8458 9,,0,,,,
8459 9,,くず淵温泉,,33.067173,131.371994,8459 9,,0,,,,
8460 9,,クアパーク長湯,,33.067482,131.374542,8460 9,,0,,,,
8461 9,,山脇,,33.068588,131.379257,8461 9,,0,,,,
8462 9,,長湯,,33.0703508,131.3827593,8462 9,,0,,,,
8463 1,,道の駅ながゆ温泉,,33.071716,131.3834968,8463 1,,0,,,,
8463 2,,道の駅ながゆ温泉,,33.0716277,131.3834449,8463 2,,0,,,,
8464 9,,芋の迫,,33.074918,131.3855706,8464 9,,0,,,,
8465 2,,直入支所前,,33.0784718,131.3852525,8465 2,,0,,,,
8465 9,,直入支所前,,33.078474,131.3852458,8465 9,,0,,,,
8466 1,,直入支所入口,,33.0788234,131.3863062,8466 1,,0,,,,
8466 2,,直入支所入口,,33.0788324,131.3861802,8466 2,,0,,,,
8471 9,,赤坂,,32.9741151,131.3909582,8471 9,,0,,,,
8472 1,,満徳寺前,,32.9760362,131.3929234,8472 1,,0,,,,
8472 2,,満徳寺前,,32.9761758,131.3928751,8472 2,,0,,,,
8473 9,,千引,,32.9797033,131.392226,8473 9,,0,,,,
8474 9,,学校跡,,32.9822704,131.3903317,8474 9,,0,,,,
8475 9,,枝入口,,32.9848452,131.3903775,8475 9,,0,,,,
8476 9,,桶井戸入口,,32.9874045,131.3867629,8476 9,,0,,,,
8477 9,,疣水,,32.989532,131.385284,8477 9,,0,,,,
8478 9,,高尾,,32.9952588,131.380894,8478 9,,0,,,,
8479 9,,長慶,,32.998199,131.3735625,8479 9,,0,,,,
8480 9,,横入様前,,33.0021858,131.3699435,8480 9,,0,,,,
8481 9,,辻迫,,33.0044508,131.3674601,8481 9,,0,,,,
8482 9,,森屋,,33.0083896,131.3628827,8482 9,,0,,,,
8483 9,,高伏,,33.0108905,131.3601303,8483 9,,0,,,,
8484 9,,上高伏,,33.0144688,131.3601719,8484 9,,0,,,,
8485 9,,新屋敷入口,,33.027279,131.363373,8485 9,,0,,,,
8486 9,,山路,,33.032991,131.360406,8486 9,,0,,,,
8487 1,,四ッ口,,33.0380949,131.3611872,8487 1,,0,,,,
8487 9,,四ッ口,,33.0385356,131.3606534,8487 9,,0,,,,
8488 9,,上野入口,,33.05035,131.366013,8488 9,,0,,,,
8490 9,,筒井,,33.0609041,131.3649454,8490 9,,0,,,,
8491 9,,新橋,,33.0642265,131.3676595,8491 9,,0,,,,
8492 9,,南原入口,,33.0400662,131.3791786,8492 9,,0,,,,
8501 9,,内ヶ倉入口,,32.9884324,131.3805277,8501 9,,0,,,,
8502 9,,下折立,,32.9877755,131.3775667,8502 9,,0,,,,
8503 9,,小学校前,,32.989459,131.3684717,8503 9,,0,,,,
8504 9,,上折立,,32.9902273,131.3637601,8504 9,,0,,,,
8505 9,,小仲尾,,32.9897085,131.3586354,8505 9,,0,,,,
8506 9,,谷,,32.9903092,131.3553096,8506 9,,0,,,,
8507 9,,鍵小野,,32.9929398,131.3547106,8507 9,,0,,,,
8508 9,,雉が平,,32.9928663,131.3512373,8508 9,,0,,,,
8524 9,,上町,,33.052025,131.393356,8524 9,,0,,,,
8525 9,,下町,,33.0538374,131.3958931,8525 9,,0,,,,
8526 9,,神鉢入口,,33.0599399,131.3936772,8526 9,,0,,,,
8527 9,,栃原入口,,33.0636593,131.3844652,8527 9,,0,,,,
8551 9,,公民館前,,33.079964,131.386581,8551 9,,0,,,,
8552 9,,直入中学校前,,33.08429,131.391296,8552 9,,0,,,,
8553 9,,冬田,,33.0868944,131.3925655,8553 9,,0,,,,
8554 9,,馬門,,33.0908199,131.3945301,8554 9,,0,,,,
8555 9,,萩迫入口,,33.0946679,131.3929854,8555 9,,0,,,,
8556 9,,向谷,,33.100857,131.386734,8556 9,,0,,,,
8557 9,,名子山,,33.1034274,131.3875683,8557 9,,0,,,,
8558 9,,釘小野,,33.108707,131.38942,8558 9,,0,,,,
8559 9,,二又,,33.113201,131.388107,8559 9,,0,,,,
8560 9,,梶屋,,33.1160314,131.3917803,8560 9,,0,,,,
8561 9,,台,,33.1220095,131.3985291,8561 9,,0,,,,
8562 9,,農協倉庫前,,33.1223182,131.4008995,8562 9,,0,,,,
8563 9,,仲村,,33.1202907,131.4034132,8563 9,,0,,,,
8564 9,,荻原入口,,33.119701,131.406967,8564 9,,0,,,,
8565 9,,上藤目,,33.118031,131.410217,8565 9,,0,,,,
8566 9,,藤目,,33.1148389,131.4136105,8566 9,,0,,,,
8567 9,,須郷入口,,33.1161349,131.4164613,8567 9,,0,,,,
8568 9,,下藤目,,33.1167084,131.4178457,8568 9,,0,,,,
8569 9,,螺貝,,33.120522,131.424271,8569 9,,0,,,,
8570 9,,塩手入口,,33.1240233,131.4168674,8570 9,,0,,,,
8571 9,,谷,,33.129383,131.415283,8571 9,,0,,,,
8572 9,,小津留,,33.1334752,131.419082,8572 9,,0,,,,
8573 9,,迫,,33.1354241,131.4220108,8573 9,,0,,,,
8574 9,,平園,,33.138062,131.427307,8574 9,,0,,,,
8575 9,,飛竜野入口,,33.142395,131.43602,8575 9,,0,,,,
8576 9,,芹川ダム,,33.1429945,131.4389016,8576 9,,0,,,,
8579 9,,室小野,,33.1660055,131.4512435,8579 9,,0,,,,
8580 9,,栗の木,,33.168731,131.4461398,8580 9,,0,,,,
8581 9,,林,,33.172943,131.443207,8581 9,,0,,,,
8582 9,,東庄内公民館前,,33.17561,131.440033,8582 9,,0,,,,
8583 9,,東庄内農協前,,33.1778123,131.4396611,8583 9,,0,,,,
8584 9,,原口,,33.1801311,131.4424679,8584 9,,0,,,,
8585 9,,新竜橋,,33.1834791,131.4491504,8585 9,,0,,,,
8586 9,,小野屋,,33.1844503,131.4518569,8586 9,,0,,,,
8587 9,,ＪＡ直入支店前,,33.0824333,131.3889932,8587 9,,0,,,,
8588 9,,中央線入口,,33.0923667,131.3955171,8588 9,,0,,,,
8591 9,,佐藤医院入口,,33.1809337,131.4442746,8591 9,,0,,,,
9006 1,,挾間中学校入口,,33.198319,131.509995,9006 1,,0,,,,
9006 2,,挾間中学校入口,,33.1984054,131.5099508,9006 2,,0,,,,
9008 9,,柏野入口,,33.197079,131.505447,9008 9,,0,,,,
9009 9,,茶園畑,,33.1968312,131.5000694,9009 9,,0,,,,
9011 9,,公民館前,,33.1936842,131.4922571,9011 9,,0,,,,
9013 1,,篠原入口,,33.1942505,131.4860317,9013 1,,0,,,,
9013 2,,篠原入口,,33.194461,131.4860397,9013 2,,0,,,,
9014 1,,池の上,,33.198794,131.4807677,9014 1,,0,,,,
9014 2,,池の上,,33.1989668,131.4807007,9014 2,,0,,,,
9015 1,,下檪木,,33.198939,131.4723478,9015 1,,0,,,,
9015 2,,下檪木,,33.199123,131.472321,9015 2,,0,,,,
9016 1,,檪木ダム入口,,33.191586,131.4710248,9016 1,,0,,,,
9016 2,,檪木ダム入口,,33.1916219,131.4708773,9016 2,,0,,,,
9017 1,,檪木,,33.1888012,131.4669468,9017 1,,0,,,,
9017 2,,檪木,,33.1888405,131.4668207,9017 2,,0,,,,
9018 1,,下五福,,33.1860875,131.4631636,9018 1,,0,,,,
9018 2,,下五福,,33.1861458,131.4631113,9018 2,,0,,,,
9019 1,,五福,,33.1834009,131.4568924,9019 1,,0,,,,
9019 2,,五福,,33.1835092,131.4575998,9019 2,,0,,,,
9068 9,,小野屋駅前,,33.184624,131.450165,9068 9,,0,,,,
